,label,area,centroid-0,centroid-1,axis_major_length,axis_minor_length,orientation,perimeter,intensity_mean
0,22,178.0,177.63483146067415,1813.5337078651685,23.104524356826435,10.62887698456105,0.540938153466133,60.42640687119285,150.75280898876406
1,25,82.0,192.3658536585366,1782.121951219512,11.954331613729412,9.196090376627076,-0.5182663306201162,37.45584412271571,141.9390243902439
2,37,102.0,369.7156862745098,3947.3627450980393,14.888238172456163,9.466168072479396,-0.4898141488985722,40.2842712474619,148.97058823529412
3,67,139.0,564.8057553956835,3705.978417266187,14.862067974078096,12.464794278090647,1.5119428628995495,47.698484809834994,156.79136690647482
4,73,365.0,772.4657534246576,1078.4054794520548,33.464778863904144,14.666764724613289,-0.8352175647836253,95.53910524340094,154.94794520547944
5,89,93.0,737.9784946236559,3023.430107526882,14.124325050325204,9.341123729295669,-0.7292086363930734,41.112698372208094,148.6021505376344
6,97,386.0,1012.458549222798,2837.1528497409327,29.245770947394664,17.482297691889695,-0.9842531573674393,81.74011537017762,153.51554404145077
7,98,109.0,755.4311926605504,1092.348623853211,15.829229705534072,9.022015830719178,-1.0551450960751223,39.45584412271571,149.1743119266055
8,113,90.0,851.1555555555556,1078.8111111111111,15.015700334815396,7.970337152167556,-0.5345814740268584,38.2842712474619,136.5222222222222
9,155,258.0,1449.7364341085272,743.9922480620155,31.149411776871904,11.025559084141948,-0.3457406163780103,76.91168824543142,134.96511627906978
10,187,261.0,2645.7318007662834,165.83141762452107,33.72934457500793,11.165321236658597,1.528433116660713,84.66904755831213,142.21455938697318
11,203,138.0,2725.014492753623,117.26086956521739,20.287200113623513,8.792514914580417,-1.4245941388995196,49.4558441227157,140.7826086956522
