,label,area,centroid-0,centroid-1,axis_major_length,axis_minor_length,orientation,perimeter,intensity_mean
0,17,203.0,711.9507389162561,1115.6206896551723,23.350791628612477,12.603294497780283,0.8207437101600342,68.32590180780451,147.54679802955664
1,23,87.0,728.5172413793103,1126.7931034482758,11.836189118638288,10.022791591455928,0.3255262409791808,36.87005768508881,146.90804597701148
2,116,101.0,1969.019801980198,1071.3069306930693,12.551672246513606,10.597560254581204,0.6352360805255437,37.21320343559643,150.7029702970297
3,203,149.0,2833.3758389261743,714.1677852348994,19.507276659959256,10.185063306036408,-0.6316599180310134,51.698484809834994,136.84563758389262
4,302,974.0,4217.177618069815,3862.0256673511294,55.52152800883468,25.466140012885134,-0.5581243002174866,203.56349186104043,180.55544147843943
5,362,429.0,4234.923076923077,3883.5850815850818,26.19380509932349,21.12909478915485,0.5313669493424042,80.32590180780451,192.24475524475525
6,397,110.0,3947.4636363636364,3596.5,14.119456546607971,10.94954414925038,0.8553136197321338,42.526911934581186,171.72727272727272
7,438,331.0,4493.2356495468275,1020.749244712991,26.719804927601025,16.979116949311965,0.7338959691900794,78.91168824543142,154.74924471299093
8,453,79.0,4209.7468354430375,3776.3670886075947,12.665751528225613,8.361589809801627,0.9822424459449673,35.45584412271571,177.22784810126583
9,455,81.0,4218.79012345679,3875.8395061728397,11.835868455449496,9.0991930957725,-0.5044787384308809,34.87005768508881,177.02469135802468
10,492,82.0,4299.121951219512,1157.9024390243903,14.118482342637236,7.57950817306233,1.2319224237879778,34.62741699796952,146.0609756097561
11,502,136.0,4313.02205882353,3869.485294117647,19.768117749483185,9.338644171817844,-0.9812417776726975,49.112698372208094,159.22058823529412
12,544,106.0,4434.566037735849,1154.1509433962265,13.405601627167526,10.533274247526167,-1.1185316670736003,39.45584412271572,140.70754716981133
