,label,area,centroid-0,centroid-1,axis_major_length,axis_minor_length,orientation,perimeter,intensity_mean
0,107,93.0,2675.8924731182797,1228.2903225806451,12.931987140598837,9.656688162808752,-0.7390993252792989,39.11269837220809,175.0752688172043
1,167,116.0,2995.310344827586,610.5431034482758,13.714212032217963,11.129549883372363,0.23266435557435083,40.62741699796952,183.99137931034483
2,392,87.0,3711.816091954023,908.9310344827586,14.20814566995848,8.522779993156812,-0.8042787279647782,37.45584412271571,184.93103448275863
3,396,95.0,3730.6736842105265,737.3157894736842,13.353309855999992,9.542720802883547,0.8062930485392733,38.87005768508881,159.92631578947368
4,486,96.0,3995.0625,933.25,15.265488028724855,8.30074546320137,-0.354381973400772,38.62741699796952,180.17708333333334
5,629,92.0,4345.097826086957,1068.0326086956522,12.669470284827797,9.473604012487506,-1.4484365708683435,35.21320343559643,162.8804347826087
6,654,100.0,4403.84,1190.02,17.26537853881923,7.5717041616323275,-0.6420656678819204,42.2842712474619,175.32
7,667,99.0,4429.979797979798,1165.5555555555557,13.784744339773512,10.047647180082105,0.5646086106744672,39.45584412271571,155.73737373737373
8,668,143.0,4430.251748251748,1258.4685314685314,14.96625516397945,12.84505014271828,0.23657494570741208,50.18376618407357,175.03496503496504
9,673,259.0,4445.3011583011585,1224.7606177606178,27.452199910531117,13.555300400488209,0.13966132871816583,79.98275605729691,168.75289575289574
10,683,81.0,4459.111111111111,1211.358024691358,11.599306827089132,9.12452881572211,0.7981427390206587,32.87005768508881,156.17283950617283
11,690,135.0,4473.518518518518,1229.6148148148147,17.567196945658953,10.440987619655653,1.461886940251785,50.52691193458118,171.0814814814815
