,label,area,centroid-0,centroid-1,axis_major_length,axis_minor_length,orientation,perimeter,intensity_mean
0,59,83.0,1572.144578313253,935.9518072289156,11.506472587164637,9.770897888458585,1.0897615797259441,35.45584412271571,174.27710843373495
1,82,412.0,2523.900485436893,4678.890776699029,37.349237989619084,16.263176835833395,-0.6923353804852466,108.61017305526642,172.73543689320388
2,88,318.0,2526.7672955974845,4632.493710691824,29.579483147146195,14.761362208889564,-1.111345450619858,84.46803743153546,166.1572327044025
3,96,3064.0,2856.1103133159268,4613.348237597911,104.83886163561108,54.881303274257476,-1.096636752226367,403.88434303496166,180.91808093994777
4,97,4181.0,2920.915331260464,4620.026070318106,101.22432237424492,60.56683027493779,0.9713139761957602,432.51176003293114,184.9524037311648
5,103,99.0,2434.747474747475,4706.444444444444,14.143929725655866,9.00116544067856,-0.06520722709890495,36.384776310850235,166.14141414141415
6,104,106.0,2460.9056603773583,317.91509433962267,14.780408737495847,10.33763417053949,-0.7046887871018553,42.2842712474619,149.97169811320754
7,105,102.0,2463.3039215686276,352.9019607843137,15.198504923085455,8.731352305224934,-0.24707601456548078,37.79898987322333,149.41176470588235
8,116,156.0,2511.628205128205,4704.391025641025,16.394988927117016,12.415150502967508,-0.6246325884057358,47.45584412271572,173.85897435897436
9,125,108.0,2523.1018518518517,4696.342592592592,14.283074197392517,9.866980446498715,1.3493846870451247,39.45584412271571,171.2962962962963
10,127,640.0,2801.4796875,4419.1328125,42.93795816778876,20.695843067056312,-0.9265966528744854,129.23759005323595,179.9953125
11,129,1203.0,2788.700748129676,4278.742310889443,5028.006322234768,39.56391256610196,1.5054673345011693,244.7117241391813,175.98420615128845
12,131,226.0,2536.4380530973453,4689.91592920354,23.071791931359126,13.36271603315086,-0.9936824013863301,69.49747468305833,169.76548672566372
13,143,671.0,2863.1147540983607,4700.95827123696,41.50497942895218,21.505097392168068,-0.05075538727580482,121.53910524340094,182.09388971684055
14,144,225.0,2567.3688888888887,4695.333333333333,22.794843256140968,14.648324555593021,0.23500113486779386,78.08326112068522,167.4177777777778
15,146,1327.0,2873.518462697815,4663.994724943482,59.21786727862698,39.06961709643694,-0.44118847912204556,258.26197667087547,181.8733986435569
